"hs_symbol","gene_id","SYMBOL","CpG","rank"
"EBF3","AMEX60DD052723","Ebf3.1","cg12204071",4768
"PAX5","AMEX60DD043936","Pax5","cg11201460",4769
"SMARCA2","AMEX60DD043116","Smarca2.3","cg23510032",4772
"SMARCA2","AMEX60DD043115","Smarca2.2","cg23510032",4772
"SMARCA2","AMEX60DD043112","Smarca2","cg23510032",4772
"SMARCA2","AMEX60DD043114","Smarca2.1","cg23510032",4772
"DOCK9","AMEX60DD048659","Dock9.2","cg11015311",4777
"DOCK9","AMEX60DD048656","Dock9","cg11015311",4777
"DOCK9","AMEX60DD048657","Dock9.1","cg11015311",4777
"ZEB2","AMEX60DD029760","Zeb2","cg05934936",4778
"ZEB2","AMEX60DD055909","Zeb2.1","cg05934936",4778
"ADGRL2","AMEX60DD018914","Adgrl2","cg25732658",4779
"RALGAPA1","AMEX60DD012233","Ralgapa1.1","cg11015424",4780
"RALGAPA1","AMEX60DD012232","Ralgapa1","cg11015424",4780
"AUTS2","AMEX60DD027966","Auts2","cg15713442",4781
"AUTS2","AMEX60DD054212","Auts2.1","cg15713442",4781
"AUTS2","AMEX60DD054215","Auts2.3","cg15713442",4781
"AUTS2","AMEX60DD054214","Auts2.2","cg15713442",4781
"ONECUT1","AMEX60DD014732","Onecut1","cg03034177",4782
"SYNCRIP","AMEX60DD033788","Syncrip","cg02041553",4783
"SYNCRIP","AMEX60DD033789","Syncrip.1","cg02041553",4783
"CADPS2","AMEX60DD007418","Cadps2","cg20665157.1",4784
"BTRC","AMEX60DD052902","Btrc","cg01635604",4785
"BTRC","AMEX60DD052906","Btrc.1","cg01635604",4785
"UNCX","AMEX60DD021249","Uncx","cg22756866",4786
"RPS6KC1","AMEX60DD036076","Rps6kc1","cg01361776",4789
"ARPP21","AMEX60DD037959","Arpp21","cg23220346",4790
"OLA1","AMEX60DD055699","Ola1.1","cg23200871",4792
"OLA1","AMEX60DD055698","Ola1","cg23200871",4792
"DCDC1","AMEX60DD004913","Dcdc1","cg02321644",4793
"TAOK3","AMEX60DD001123","Taok3","cg16581950",4795
"ACACA","AMEX60DD054117","Acaca.1","cg15152195",4798
"ACACA","AMEX60DD054118","Acaca.2","cg15152195",4798
"ACACA","AMEX60DD054114","Acaca","cg15152195",4798
"HNRNPH1","AMEX60DD029068","Hnrnph1","cg26081366",4799
"NOVA1","AMEX60DD012170","Nova1","cg23145858",4800
"NOVA1","AMEX60DD024841","Nova1.1","cg23145858",4800
"CSDE1","AMEX60DD008836","Csde1","cg15143618",4801
"FIGN","AMEX60DD029644","Fign","cg19913858",4802
"FIGN","AMEX60DD055759","Fign.1","cg19913858",4802
"PBX1","AMEX60DD031588","Pbx1.1","cg26177197",4803
"PBX1","AMEX60DD018398","Pbx1","cg26177197",4803
"PBX1","AMEX60DD050515","Pbx1.3","cg26177197",4803
"PBX1","AMEX60DD050512","Pbx1.2","cg26177197",4803
"PBX3","AMEX60DD050513","Pbx3.1","cg16370362",4805
"PBX3","AMEX60DD050511","Pbx3","cg16370362",4805
"GLI3","AMEX60DD038107","Gli3","cg21904140",4806
"NPTN","AMEX60DD003889","Nptn","cg26465231",4807
"ARID1B","AMEX60DD034958","Arid1b","cg25318312",4808
"ESRRG","AMEX60DD025330","Esrrg","cg22007666",4809
"ESRRG","AMEX60DD036107","Esrrg.1","cg22007666",4809
"ZEB2","AMEX60DD029760","Zeb2","cg25047559",4810
"ZEB2","AMEX60DD055909","Zeb2.1","cg25047559",4810
"POU6F2","AMEX60DD038088","Pou6f2","cg19973689",4812
"NLGN3","AMEX60DD036828","Nlgn3.1","cg27218009",4813
"NLGN3","AMEX60DD036826","Nlgn3","cg27218009",4813
"FOXP1","AMEX60DD023939","Foxp1","cg18856868",4814
"USH2A","AMEX60DD036103","Ush2a","cg24434315",4815
"AUTS2","AMEX60DD027966","Auts2","cg26069710",4816
"AUTS2","AMEX60DD054212","Auts2.1","cg26069710",4816
"AUTS2","AMEX60DD054215","Auts2.3","cg26069710",4816
"AUTS2","AMEX60DD054214","Auts2.2","cg26069710",4816
"BCAS3","AMEX60DD054622","Bcas3","cg15723222",4818
"BCAS3","AMEX60DD054624","Bcas3.1","cg15723222",4818
"MOSMO","AMEX60DD021271","Mosmo","cg08284222",4819
"KAT6B","AMEX60DD052165","Kat6b.1","cg17425418",4820
"KAT6B","AMEX60DD002878","Kat6b","cg17425418",4820
"TCF4","AMEX60DD041795","Tcf4","cg14270451",4821
"ZBTB10","AMEX60DD039978","Zbtb10","cg15582951",4822
"USH2A","AMEX60DD036103","Ush2a","cg22873312",4823
"HNRNPDL","AMEX60DD045027","Hnrnpdl.1","cg26380556",4824
"HNRNPDL","AMEX60DD043557","Hnrnpdl","cg26380556",4824
"CAMTA1","AMEX60DD051563","Camta1.1","cg03653554",4825
"CAMTA1","AMEX60DD051565","Camta1.2","cg03653554",4825
"CAMTA1","AMEX60DD012626","Camta1","cg03653554",4825
"GABPB1","AMEX60DD003595","Gabpb1","cg21411075",4826
"PPP4R3A","AMEX60DD011693","Ppp4r3a","cg20462091",4827
"ZFPM2","AMEX60DD040273","Zfpm2","cg14862397",4828
"ZFPM2","AMEX60DD040274","Zfpm2.1","cg14862397",4828
"SHOX2","AMEX60DD001828","Shox2","cg02478218",4830
"PHOX2B","AMEX60DD045633","Phox2b","cg05087350",4831
"PHOX2B","AMEX60DD045634","Phox2b.1","cg05087350",4831
"DST","AMEX60DD033491","Dst","cg19662683",4832
"DST","AMEX60DD033494","Dst.3","cg19662683",4832
"DST","AMEX60DD040765","Dst.4","cg19662683",4832
"DST","AMEX60DD033492","Dst.1","cg19662683",4832
"DST","AMEX60DD033493","Dst.2","cg19662683",4832
"NPAS3","AMEX60DD024711","Npas3.2","cg04721110",4836
"NPAS3","AMEX60DD012207","Npas3","cg04721110",4836
"NPAS3","AMEX60DD012209","Npas3.1","cg04721110",4836
"PAX6","AMEX60DD004905","Pax6","cg00953859",4837
"PAX6","AMEX60DD007993","Pax6.1","cg00953859",4837
"PROX1","AMEX60DD025278","Prox1","cg16656380",4838
"PROX1","AMEX60DD036083","Prox1.1","cg16656380",4838
"GALNT5","AMEX60DD055822","Galnt5.1","cg25249359",4839
"GALNT5","AMEX60DD056621","Galnt5.2","cg25249359",4839
"GALNT5","AMEX60DD055820","Galnt5","cg25249359",4839
"SPI1","AMEX60DD005314","Spi1","cg18498870",4840
"PAX6","AMEX60DD004905","Pax6","cg00777340",4841
"PAX6","AMEX60DD007993","Pax6.1","cg00777340",4841
"RNF217","AMEX60DD034743","Rnf217","cg15349127",4842
"ATG4C","AMEX60DD019389","Atg4c","cg01107215",4843
"MYO3B","AMEX60DD055650","Myo3b.1","cg17333501",4844
"MYO3B","AMEX60DD041408","Myo3b","cg17333501",4844
"SIX2","AMEX60DD035940","Six2","cg05136263",4845
"ZNF521","AMEX60DD039549","Znf521","cg05649080",4847
"NCAM1","AMEX60DD015952","Ncam1","cg20417315",4848
"RAPGEF5","AMEX60DD021983","Rapgef5.2","cg08350690",4849
"RAPGEF5","AMEX60DD021982","Rapgef5.1","cg08350690",4849
"RAPGEF5","AMEX60DD021977","Rapgef5","cg08350690",4849
"SPEN","AMEX60DD012593","Spen.19","cg24150369",4851
"SPEN","AMEX60DD012583","Spen.13","cg24150369",4851
"SPEN","AMEX60DD012554","Spen.5","cg24150369",4851
"SPEN","AMEX60DD012589","Spen.17","cg24150369",4851
"SPEN","AMEX60DD012597","Spen.23","cg24150369",4851
"SPEN","AMEX60DD012549","Spen.3","cg24150369",4851
"SPEN","AMEX60DD012533","Spen.2","cg24150369",4851
"SPEN","AMEX60DD012569","Spen.8","cg24150369",4851
"SPEN","AMEX60DD012582","Spen.12","cg24150369",4851
"SPEN","AMEX60DD012594","Spen.20","cg24150369",4851
"SPEN","AMEX60DD012557","Spen.6","cg24150369",4851
"SPEN","AMEX60DD012584","Spen.14","cg24150369",4851
"SPEN","AMEX60DD012596","Spen.22","cg24150369",4851
"SPEN","AMEX60DD012602","Spen.26","cg24150369",4851
"SPEN","AMEX60DD012588","Spen.16","cg24150369",4851
"SPEN","AMEX60DD012570","Spen.9","cg24150369",4851
"SPEN","AMEX60DD012563","Spen.7","cg24150369",4851
"SPEN","AMEX60DD012586","Spen.15","cg24150369",4851
"SPEN","AMEX60DD052341","Spen.31","cg24150369",4851
"SPEN","AMEX60DD012590","Spen.18","cg24150369",4851
"SPEN","AMEX60DD012605","Spen.28","cg24150369",4851
"SPEN","AMEX60DD012595","Spen.21","cg24150369",4851
"SPEN","AMEX60DD012526","Spen","cg24150369",4851
"SPEN","AMEX60DD012528","Spen.1","cg24150369",4851
"SPEN","AMEX60DD012580","Spen.10","cg24150369",4851
"SPEN","AMEX60DD012599","Spen.24","cg24150369",4851
"SPEN","AMEX60DD012604","Spen.27","cg24150369",4851
"SPEN","AMEX60DD012553","Spen.4","cg24150369",4851
"SPEN","AMEX60DD012601","Spen.25","cg24150369",4851
"SPEN","AMEX60DD052340","Spen.30","cg24150369",4851
"SPEN","AMEX60DD012607","Spen.29","cg24150369",4851
"SPEN","AMEX60DD012581","Spen.11","cg24150369",4851
"PRDM6","AMEX60DD042870","Prdm6","cg25374009",4852
"HECW2","AMEX60DD055252","Hecw2","cg14882356",4853
"HECW2","AMEX60DD055253","Hecw2.1","cg14882356",4853
"MEIS2","AMEX60DD012146","Meis2","cg07592240",4855
"CDH8","AMEX60DD015311","Cdh8","cg08711810",4856
"DACH1","AMEX60DD048850","Dach1","cg20843173",4857
"ZNF521","AMEX60DD039549","Znf521","cg10342649",4858
"MGMT","AMEX60DD030507","Mgmt","cg20632713",4859
"REPS1","AMEX60DD035524","Reps1","cg00777947",4860
"RAPGEF5","AMEX60DD021983","Rapgef5.2","cg12364345",4861
"RAPGEF5","AMEX60DD021982","Rapgef5.1","cg12364345",4861
"RAPGEF5","AMEX60DD021977","Rapgef5","cg12364345",4861
"METTL23","AMEX60DD030778","Mettl23","cg10587537",4863
"DYRK1A","AMEX60DD047194","Dyrk1a.3","cg16317419",4865
"DYRK1A","AMEX60DD047193","Dyrk1a.2","cg16317419",4865
"DYRK1A","AMEX60DD016171","Dyrk1a","cg16317419",4865
"DYRK1A","AMEX60DD047192","Dyrk1a.1","cg16317419",4865
"ZFHX3","AMEX60DD016992","Zfhx3","cg03404298",4866
"CCNL1","AMEX60DD001847","Ccnl1","cg22234098",4867
"SERBP1","AMEX60DD019311","Serbp1","cg02366398",4869
"HOXA7","HoxA7","Hoxa7","cg15517120",4870
"KANK4","AMEX60DD019400","Kank4","cg00122272",4871
"EBF3","AMEX60DD046404","Ebf3","cg22715479",4872
"EBF3","AMEX60DD052723","Ebf3.1","cg22715479",4872
"VRK2","AMEX60DD035418","Vrk2","cg08781477",4873
"ZEB2","AMEX60DD029760","Zeb2","cg23383461",4874
"ZEB2","AMEX60DD055909","Zeb2.1","cg23383461",4874
"DAZAP1","AMEX60DD013501","Dazap1","cg14799760.1",4875
"PCDH9","AMEX60DD048868","Pcdh9","cg16632407",4876
"PCDH9","AMEX60DD048871","Pcdh9.1","cg16632407",4876
"TSHZ1","AMEX60DD039220","Tshz1","cg24473684",4877
"YPEL3","AMEX60DD028374","Ypel3","cg26709300",4878
"PKHD1","AMEX60DD032853","Pkhd1.2","cg14911328",4879
"PKHD1","AMEX60DD032854","Pkhd1.3","cg14911328",4879
"PKHD1","AMEX60DD032851","Pkhd1","cg14911328",4879
"PKHD1","AMEX60DD032859","Pkhd1.4","cg14911328",4879
"PKHD1","AMEX60DD032860","Pkhd1.5","cg14911328",4879
"PKHD1","AMEX60DD032852","Pkhd1.1","cg14911328",4879
"PKHD1","AMEX60DD032873","Pkhd1.6","cg14911328",4879
"MEIS1","AMEX60DD035598","Meis1.1","cg23398076",4881
"MEIS1","AMEX60DD024424","Meis1","cg23398076",4881
"FGFR1","AMEX60DD002586","Fgfr1","cg21880016",4883
"TLE1","AMEX60DD043286","Tle1.2","cg20983335",4884
"TLE1","AMEX60DD043278","Tle1.1","cg20983335",4884
"TLE1","AMEX60DD013779","Tle1","cg20983335",4884
"UNCX","AMEX60DD021249","Uncx","cg09851167",4885
"MSI2","AMEX60DD054090","Msi2","cg04903706",4886
"MSI2","AMEX60DD054091","Msi2.1","cg04903706",4886
"TCF12","AMEX60DD003650","Tcf12","cg03611818",4887
"DENND4A","AMEX60DD004225","Dennd4a","cg23525349",4888
"AGAP1","AMEX60DD055479","Agap1.1","cg20273254",4889
"AGAP1","AMEX60DD055475","Agap1","cg20273254",4889
"PUM2","AMEX60DD033099","Pum2","cg03734252",4892
"AUTS2","AMEX60DD027966","Auts2","cg26270728",4893
"AUTS2","AMEX60DD054212","Auts2.1","cg26270728",4893
"AUTS2","AMEX60DD054215","Auts2.3","cg26270728",4893
"AUTS2","AMEX60DD054214","Auts2.2","cg26270728",4893
"ZEB2","AMEX60DD029760","Zeb2","cg21540320",4894
"ZEB2","AMEX60DD055909","Zeb2.1","cg21540320",4894
"RHOT1","AMEX60DD031067","Rhot1","cg14333067",4895
"AP3B1","AMEX60DD042316","Ap3b1","cg14618517",4896
"LDB3","AMEX60DD051961","Ldb3","cg16957078",4897
"MEIS1","AMEX60DD035598","Meis1.1","cg18419637",4898
"MEIS1","AMEX60DD024424","Meis1","cg18419637",4898
"MBNL1","AMEX60DD001895","Mbnl1","cg25033328",4900
"PPP2R2B","AMEX60DD028780","Ppp2r2b","cg14678919",4901
"SKIDA1","AMEX60DD021905","Skida1","cg18056436",4903
"UBE2H","AMEX60DD008030","Ube2h","cg15411708",4904
"MAST2","AMEX60DD019823","Mast2","cg05730868",4905
"ATF7","AMEX60DD029531","Atf7","cg04539724",4906
"UNCX","AMEX60DD021249","Uncx","cg00090184",4907
"ZBTB20","AMEX60DD046990","Zbtb20","cg23235972",4908
"SLC43A2","AMEX60DD054939","Slc43a2.1","cg06920520",4909
"SLC43A2","AMEX60DD028414","Slc43a2","cg06920520",4909
"CASZ1","AMEX60DD051153","Casz1","cg19895272",4910
"CASZ1","AMEX60DD053420","Casz1.1","cg19895272",4910
"NFIB","AMEX60DD019415","Nfib","cg21676597",4911
"NFIB","AMEX60DD043470","Nfib.1","cg21676597",4911
"LMO1","AMEX60DD004749","Lmo1","cg19998594",4912
"MYB","AMEX60DD034349","Myb","cg12757529",4913
"DACH1","AMEX60DD048850","Dach1","cg09424904",4915
"BTRC","AMEX60DD052902","Btrc","cg00920372",4916
"BTRC","AMEX60DD052906","Btrc.1","cg00920372",4916
"SLIT1","AMEX60DD052864","Slit1","cg17890936",4917
"SRPK2","AMEX60DD007444","Srpk2","cg23800888",4918
"PBX1","AMEX60DD031588","Pbx1.1","cg11245422",4920
"PBX1","AMEX60DD018398","Pbx1","cg11245422",4920
"PBX1","AMEX60DD050515","Pbx1.3","cg11245422",4920
"PBX1","AMEX60DD050512","Pbx1.2","cg11245422",4920
"PROX1","AMEX60DD025278","Prox1","cg10260749",4922
"PROX1","AMEX60DD036083","Prox1.1","cg10260749",4922
"CXXC4","AMEX60DD044661","Cxxc4","cg02496796",4923
"ZC3H3","AMEX60DD040684","Zc3h3.1","cg17106054",4925
"ZC3H3","AMEX60DD040680","Zc3h3","cg17106054",4925
"PAX2","AMEX60DD051628","Pax2","cg13384781",4926
"NBEA","AMEX60DD049196","Nbea","cg20407544",4927
"NBEA","AMEX60DD049214","Nbea.2","cg20407544",4927
"NBEA","AMEX60DD049211","Nbea.1","cg20407544",4927
"GALNT16","AMEX60DD012106","Galnt16","cg02545439",4929
"AUTS2","AMEX60DD027966","Auts2","cg00539598",4930
"AUTS2","AMEX60DD054212","Auts2.1","cg00539598",4930
"AUTS2","AMEX60DD054215","Auts2.3","cg00539598",4930
"AUTS2","AMEX60DD054214","Auts2.2","cg00539598",4930
"CDCA7","AMEX60DD055685","Cdca7.1","cg14507657",4933
"CDCA7","AMEX60DD029549","Cdca7","cg14507657",4933
"MAPKAPK5","AMEX60DD000691","Mapkapk5","cg02977776",4934
"NRXN3","AMEX60DD011291","Nrxn3","cg11367480",4935
"FOXP1","AMEX60DD023939","Foxp1","cg01621700",4936
"UNCX","AMEX60DD021249","Uncx","cg27145074",4937
"CNTLN","AMEX60DD043394","Cntln","cg21017059",4938
"AUTS2","AMEX60DD027966","Auts2","cg00645382",4939
"AUTS2","AMEX60DD054212","Auts2.1","cg00645382",4939
"AUTS2","AMEX60DD054215","Auts2.3","cg00645382",4939
"AUTS2","AMEX60DD054214","Auts2.2","cg00645382",4939
"NRXN3","AMEX60DD011291","Nrxn3","cg17095500",4940
"STXBP5L","AMEX60DD046929","Stxbp5l","cg02095204",4941
"STXBP5L","AMEX60DD046930","Stxbp5l.1","cg02095204",4941
"STXBP5L","AMEX60DD046931","Stxbp5l.2","cg02095204",4941
"IRX3","AMEX60DD017741","Irx3","cg07475235",4942
"ST18","AMEX60DD039692","St18","cg02697105",4943
"QKI","AMEX60DD034890","Qki","cg14272342",4944
"TMEM63B","AMEX60DD036444","Tmem63b","cg25707373",4947
"AUTS2","AMEX60DD027966","Auts2","cg22537546",4948
"AUTS2","AMEX60DD054212","Auts2.1","cg22537546",4948
"AUTS2","AMEX60DD054215","Auts2.3","cg22537546",4948
"AUTS2","AMEX60DD054214","Auts2.2","cg22537546",4948
"TBCA","AMEX60DD042319","Tbca","cg21827311",4950
"HAT1","AMEX60DD055667","Hat1","cg24721437",4951
"ITGB3BP","AMEX60DD034706","Itgb3bp.9","cg01169651",4952
"ITGB3BP","AMEX60DD008980","Itgb3bp.3","cg01169651",4952
"ITGB3BP","AMEX60DD044633","Itgb3bp.11","cg01169651",4952
"ITGB3BP","AMEX60DD024048","Itgb3bp.6","cg01169651",4952
"ITGB3BP","AMEX60DD005371","Itgb3bp.1","cg01169651",4952
"ITGB3BP","AMEX60DD007610","Itgb3bp.2","cg01169651",4952
"ITGB3BP","AMEX60DD025057","Itgb3bp.7","cg01169651",4952
"ITGB3BP","AMEX60DD047260","Itgb3bp.13","cg01169651",4952
"ITGB3BP","AMEX60DD053703","Itgb3bp.14","cg01169651",4952
"ITGB3BP","AMEX60DD004708","Itgb3bp","cg01169651",4952
"ITGB3BP","AMEX60DD015634","Itgb3bp.4","cg01169651",4952
"ITGB3BP","AMEX60DD044545","Itgb3bp.10","cg01169651",4952
"ITGB3BP","AMEX60DD019380","Itgb3bp.5","cg01169651",4952
"ITGB3BP","AMEX60DD045269","Itgb3bp.12","cg01169651",4952
"ITGB3BP","AMEX60DD026992","Itgb3bp.8","cg01169651",4952
"ENOX1","AMEX60DD049098","Enox1.2","cg24231456",4953
"ENOX1","AMEX60DD037877","Enox1.1","cg24231456",4953
"ENOX1","AMEX60DD037876","Enox1","cg24231456",4953
"DDX42","AMEX60DD009717","Ddx42","cg08722723",4954
"ZEB2","AMEX60DD029760","Zeb2","cg03093554",4955
"ZEB2","AMEX60DD055909","Zeb2.1","cg03093554",4955
"PTPRD","AMEX60DD043348","Ptprd","cg16169211",4956
"CHD9","AMEX60DD017728","Chd9","cg11942953",4957
"CHD9","AMEX60DD017729","Chd9.1","cg11942953",4957
"PITX2","AMEX60DD044294","Pitx2","cg12870762",4958
"PROX1","AMEX60DD025278","Prox1","cg20943712",4960
"PROX1","AMEX60DD036083","Prox1.1","cg20943712",4960
"GPATCH8","AMEX60DD009882","Gpatch8","cg07992814",4962
"LRBA","AMEX60DD045036","Lrba","cg02925560",4963
"TENM2","AMEX60DD030344","Tenm2","cg03275826",4964
"GLI3","AMEX60DD038107","Gli3","cg27450153",4965
"HIF1AN","AMEX60DD051631","Hif1an","cg16492083",4966
"DLG1","AMEX60DD001698","Dlg1.1","cg14349785",4969
"DLG1","AMEX60DD001697","Dlg1","cg14349785",4969
"ZFHX4","AMEX60DD039942","Zfhx4","cg02529685",4971
"LHFPL3","AMEX60DD008795","Lhfpl3.1","cg09710440",4972
"LHFPL3","AMEX60DD021042","Lhfpl3.2","cg09710440",4972
"LHFPL3","AMEX60DD006409","Lhfpl3","cg09710440",4972
"PBX3","AMEX60DD050513","Pbx3.1","cg04347491",4973
"PBX3","AMEX60DD050511","Pbx3","cg04347491",4973
"RIMS2","AMEX60DD040262","Rims2.2","cg07906609",4974
"RIMS2","AMEX60DD040259","Rims2","cg07906609",4974
"RIMS2","AMEX60DD040260","Rims2.1","cg07906609",4974
"KALRN","AMEX60DD056078","Kalrn","cg05766129",4975
"RHOB","AMEX60DD033083","Rhob","cg22773167",4976
"CNOT1","AMEX60DD015516","Cnot1.1","cg10604788",4977
"CNOT1","AMEX60DD015513","Cnot1","cg10604788",4977
"PEX2","AMEX60DD039945","Pex2","cg10209107",4980
"PKNOX2","AMEX60DD054026","Pknox2","cg02162827",4981
"ADGRB3","AMEX60DD033553","Adgrb3.1","cg20558605",4982
"ADGRB3","AMEX60DD033552","Adgrb3","cg20558605",4982
"MACO1","AMEX60DD005767","Maco1","cg09530596",4983
"ASIC2","AMEX60DD009696","Asic2.3","cg03630310",4984
"ASIC2","AMEX60DD009688","Asic2.2","cg03630310",4984
"ASIC2","AMEX60DD009683","Asic2.1","cg03630310",4984
"ASIC2","AMEX60DD009682","Asic2","cg03630310",4984
"CSMD3","AMEX60DD040348","Csmd3","cg06523030",4985
"ZEB2","AMEX60DD029760","Zeb2","cg13085897",4988
"ZEB2","AMEX60DD055909","Zeb2.1","cg13085897",4988
"AUTS2","AMEX60DD027966","Auts2","cg11488826",4989
"AUTS2","AMEX60DD054212","Auts2.1","cg11488826",4989
"AUTS2","AMEX60DD054215","Auts2.3","cg11488826",4989
"AUTS2","AMEX60DD054214","Auts2.2","cg11488826",4989
"FOXP1","AMEX60DD023939","Foxp1","cg27589326",4990
"PUM1","AMEX60DD001513","Pum1","cg22010676",4991
"PUM1","AMEX60DD005443","Pum1.1","cg22010676",4991
"ANKRD10","AMEX60DD047882","Ankrd10","cg05320089",4992
"HGF","AMEX60DD006229","Hgf","cg18945204",4993
"RCOR3","AMEX60DD036042","Rcor3","cg25302115",4994
"MKRN2","AMEX60DD024019","Mkrn2","cg23274069",4996
"CNOT1","AMEX60DD015516","Cnot1.1","cg20424997",4997
"CNOT1","AMEX60DD015513","Cnot1","cg20424997",4997
"ACACA","AMEX60DD054117","Acaca.1","cg10349289",4998
"ACACA","AMEX60DD054118","Acaca.2","cg10349289",4998
"ACACA","AMEX60DD054114","Acaca","cg10349289",4998
"FOXQ1","AMEX60DD038379","Foxq1","cg19899882",4999
"SATB1","AMEX60DD022782","Satb1","cg24824630",5000
"FOXP2","AMEX60DD006292","Foxp2","cg08379111",5001
"POU4F2","AMEX60DD022852","Pou4f2","cg26452091",5002
"POU4F2","AMEX60DD045005","Pou4f2.1","cg26452091",5002
"SYNCRIP","AMEX60DD033788","Syncrip","cg26353121",5003
"SYNCRIP","AMEX60DD033789","Syncrip.1","cg26353121",5003
"POLR3B","AMEX60DD006534","Polr3b","cg23011375",5004
"POLR3B","AMEX60DD006536","Polr3b.1","cg23011375",5004
"ARID4A","AMEX60DD011115","Arid4a","cg09658327",5005
"CAMKMT","AMEX60DD035946","Camkmt","cg23195996",5006
"NDP","AMEX60DD047596","Ndp","cg22987615",5007
"TBCA","AMEX60DD042319","Tbca","cg17282895",5010
"UNCX","AMEX60DD021249","Uncx","cg09397298",5012
"TRPC4","AMEX60DD049169","Trpc4","cg15872386",5013
"TRPC4","AMEX60DD049171","Trpc4.1","cg15872386",5013
"MIOS","AMEX60DD022327","Mios","cg09683967",5014
"APC","AMEX60DD042758","Apc","cg02928412",5016
"KLHL14","AMEX60DD039632","Klhl14","cg00726571",5017
"TLX3","AMEX60DD030421","Tlx3","cg05373428",5019
"GLI3","AMEX60DD038107","Gli3","cg11381764",5021
"PPP4R3A","AMEX60DD011693","Ppp4r3a","cg12368664",5022
"UNC79","AMEX60DD011217","Unc79","cg08656982",5023
"GABRB2","AMEX60DD030294","Gabrb2.1","cg09841954",5024
"GABRB2","AMEX60DD030293","Gabrb2","cg09841954",5024
"RBM12","AMEX60DD028535","Rbm12","cg08640766",5025
"RBM12","AMEX60DD028536","Rbm12.1","cg08640766",5025
"ZBTB18","AMEX60DD011065","Zbtb18","cg14620758",5026
"ZBTB18","AMEX60DD035280","Zbtb18.1","cg14620758",5026
"SOX6","AMEX60DD004724","Sox6","cg16839343",5027
"TSHZ3","AMEX60DD016709","Tshz3","cg17799518",5029
"PKHD1","AMEX60DD032853","Pkhd1.2","cg17706566",5030
"PKHD1","AMEX60DD032854","Pkhd1.3","cg17706566",5030
"PKHD1","AMEX60DD032851","Pkhd1","cg17706566",5030
"PKHD1","AMEX60DD032859","Pkhd1.4","cg17706566",5030
"PKHD1","AMEX60DD032860","Pkhd1.5","cg17706566",5030
"PKHD1","AMEX60DD032852","Pkhd1.1","cg17706566",5030
"PKHD1","AMEX60DD032873","Pkhd1.6","cg17706566",5030
"EN1","AMEX60DD056025","En1","cg25275715",5031
"RNF220","AMEX60DD032083","Rnf220.1","cg19546940",5032
"RNF220","AMEX60DD019858","Rnf220","cg19546940",5032
"ATP2B1","AMEX60DD006353","Atp2b1","cg16818481",5034
"HOXA7","HoxA7","Hoxa7","cg23432345",5036
"TBCA","AMEX60DD042319","Tbca","cg20120100",5037
"CADPS2","AMEX60DD007418","Cadps2","cg08201223",5039
"MGST1","AMEX60DD006663","Mgst1","cg20672142",5040
"MARK2","AMEX60DD025316","Mark2","cg07936137",5041
"EPHB2","AMEX60DD026389","Ephb2","cg03164843",5042
"EPHB2","AMEX60DD052063","Ephb2.1","cg03164843",5042
"ATXN10","AMEX60DD006491","Atxn10","cg03881351",5043
"SPIRE1","AMEX60DD039415","Spire1","cg09829700",5045
"ZNF536","AMEX60DD016701","Znf536.2","cg14443903",5047
"ZNF536","AMEX60DD016699","Znf536.1","cg14443903",5047
"ZNF536","AMEX60DD008513","Znf536","cg14443903",5047
"MED13","AMEX60DD054643","Med13","cg07493901",5048
"BCL11B","AMEX60DD011386","Bcl11b","cg12938618",5049
"RFX7","AMEX60DD003659","Rfx7","cg08772487",5050
"FOXP4","AMEX60DD009181","Foxp4","cg18818686",5051
"ZEB2","AMEX60DD029760","Zeb2","cg19553300",5052
"ZEB2","AMEX60DD055909","Zeb2.1","cg19553300",5052
"GAS1","AMEX60DD056393","Gas1.3","cg03275335",5053
"GAS1","AMEX60DD003988","Gas1","cg03275335",5053
"GAS1","AMEX60DD016337","Gas1.1","cg03275335",5053
"GAS1","AMEX60DD043077","Gas1.2","cg03275335",5053
"VPS13B","AMEX60DD040188","Vps13b","cg15512887",5054
"PRDM13","AMEX60DD033836","Prdm13","cg02481736",5055
"HIF1AN","AMEX60DD051631","Hif1an","cg17888556",5056
"SYNCRIP","AMEX60DD033788","Syncrip","cg13061698",5057
"SYNCRIP","AMEX60DD033789","Syncrip.1","cg13061698",5057
"POU2F1","AMEX60DD047046","Pou2f1","cg17011097",5059
"PTBP2","AMEX60DD018769","Ptbp2","cg16531937",5060
"PBX3","AMEX60DD050513","Pbx3.1","cg17437489",5061
"PBX3","AMEX60DD050511","Pbx3","cg17437489",5061
"DOCK7","AMEX60DD032007","Dock7.2","cg11591224",5062
