"gene_id","hs_symbol","SYMBOL"
"AMEX60DD048349",NA,"AM048349"
"AMEX60DD048350","ZNF583","Znf583.5"
"AMEX60DD048351","ZNF528","Znf528"
"AMEX60DD048352",NA,"LOC115094349.5"
"AMEX60DD048353","ZNF568","Znf568.12"
"AMEX60DD048354",NA,"AM048354"
"AMEX60DD048355","ZKSCAN3","Zkscan3"
"AMEX60DD048356",NA,"AM048356"
"AMEX60DD048357","ZNF583","Znf583.6"
"AMEX60DD048358",NA,"AM048358"
"AMEX60DD048359","TBC1D23","Tbc1d23"
"AMEX60DD048360","TRMT10C","Trmt10c"
"AMEX60DD048361","TXNL4B","Txnl4b.1"
"AMEX60DD048362",NA,"AM048362"
"AMEX60DD048363",NA,"AM048363"
"AMEX60DD048364",NA,"LOC115077003"
"AMEX60DD048365","SENP7","Senp7"
"AMEX60DD048366",NA,"AM048366"
"AMEX60DD048367",NA,"AM048367"
"AMEX60DD048368",NA,"LOC102462795.14"
"AMEX60DD048369","ABI3BP","Abi3bp"
"AMEX60DD048370",NA,"AM048370"
"AMEX60DD048371","TFG","Tfg"
"AMEX60DD048372",NA,"AM048372"
"AMEX60DD048373",NA,"LOC112545447.4"
"AMEX60DD048374",NA,"LOC112545447.5"
"AMEX60DD048375",NA,"AM048375"
"AMEX60DD048376",NA,"AM048376"
"AMEX60DD048377","ADGRG7","Adgrg7"
"AMEX60DD048378","ADGRG7","Adgrg7.1"
"AMEX60DD048379","ADGRG7","Adgrg7.2"
"AMEX60DD048380","SAT1","Sat1.1"
"AMEX60DD048381",NA,"AM048381"
"AMEX60DD048382",NA,"AM048382"
"AMEX60DD048383",NA,"LOC108166111.1"
"AMEX60DD048384",NA,"AM048384"
"AMEX60DD048385","APOO","Apoo"
"AMEX60DD048386",NA,"AM048386"
"AMEX60DD048387",NA,"CUNHXORF58"
"AMEX60DD048388",NA,"AM048388"
"AMEX60DD048389","KLHL15","Klhl15"
"AMEX60DD048390",NA,"AM048390"
"AMEX60DD048391","EIF2S3","Eif2s3"
"AMEX60DD048392",NA,"AM048392"
"AMEX60DD048393","ZFX","Zfx"
"AMEX60DD048394",NA,"AM048394"
"AMEX60DD048395",NA,"LOC113746826.42"
"AMEX60DD048396",NA,"LOC115383123.9"
"AMEX60DD048397",NA,"AM048397"
"AMEX60DD048398","SLC51A","Slc51a.2"
"AMEX60DD048399",NA,"AM048399"
"AMEX60DD048400",NA,"AM048400"
"AMEX60DD048401","PCYT1B","Pcyt1b"
"AMEX60DD048402","PCYT1B","Pcyt1b.1"
"AMEX60DD048403","PDK3","Pdk3"
"AMEX60DD048404",NA,"AM048404"
"AMEX60DD048405","ARX","Arx"
"AMEX60DD048406","ARX","Arx.1"
"AMEX60DD048407",NA,"AM048407"
"AMEX60DD048408",NA,"AM048408"
"AMEX60DD048409",NA,"AM048409"
"AMEX60DD048410",NA,"AM048410"
"AMEX60DD048411","GK","Gk"
"AMEX60DD048412","NFKBIZ","Nfkbiz"
"AMEX60DD048413","RPL24","Rpl24.1"
"AMEX60DD048414","CEP97","Cep97"
"AMEX60DD048415","GUCA1C","Guca1c"
"AMEX60DD048416",NA,"AM048416"
"AMEX60DD048417","ZPLD1","Zpld1"
"AMEX60DD048418",NA,"LOC115076842"
"AMEX60DD048419",NA,"AM048419"
"AMEX60DD048420",NA,"AM048420"
"AMEX60DD048421","ZPLD1","Zpld1.1"
"AMEX60DD048422",NA,"AM048422"
"AMEX60DD048423","ZPLD1","Zpld1.2"
"AMEX60DD048424",NA,"LOC115388170.5"
"AMEX60DD048425",NA,"LOC111606692.1"
"AMEX60DD048426","ZPLD1","Zpld1.3"
"AMEX60DD048427","COQ3","Coq3.2"
"AMEX60DD048428","COQ3","Coq3.3"
"AMEX60DD048429",NA,"AM048429"
"AMEX60DD048430",NA,"AM048430"
"AMEX60DD048431",NA,"AM048431"
"AMEX60DD048432",NA,"AM048432"
"AMEX60DD048433","CRYBG3","Crybg3"
"AMEX60DD048434",NA,"AM048434"
"AMEX60DD048435","CRYBG3","Crybg3.1"
"AMEX60DD048436","VWA5A","Vwa5a.2"
"AMEX60DD048437","RIOX2","Riox2"
"AMEX60DD048438",NA,"LOC108715098.3"
"AMEX60DD048439",NA,"AM048439"
"AMEX60DD048440",NA,"AM048440"
"AMEX60DD048441",NA,"AM048441"
"AMEX60DD048442",NA,"AM048442"
"AMEX60DD048443",NA,"AM048443"
"AMEX60DD048444","RNASEH1","Rnaseh1.10"
"AMEX60DD048445",NA,"AM048445"
"AMEX60DD048446",NA,"XELAEV_18000510MG.63"
"AMEX60DD048447",NA,"AM048447"
"AMEX60DD048448","DMD","Dmd"
"AMEX60DD048449",NA,"AM048449"
"AMEX60DD048450",NA,"AM048450"
"AMEX60DD048451",NA,"AM048451"
"AMEX60DD048452","DMD","Dmd.1"
"AMEX60DD048453",NA,"AM048453"
"AMEX60DD048454","DMD","Dmd.2"
"AMEX60DD048455",NA,"AM048455"
"AMEX60DD048456","DMD","Dmd.3"
"AMEX60DD048457",NA,"LOC102461666.67"
"AMEX60DD048458",NA,"AM048458"
"AMEX60DD048459","NIT2","Nit2"
"AMEX60DD048460","TOMM70","Tomm70"
"AMEX60DD048461",NA,"AM048461"
"AMEX60DD048462","LNP1","Lnp1"
"AMEX60DD048463","TMEM45A","Tmem45a"
"AMEX60DD048464",NA,"LOC100336554.3"
"AMEX60DD048465","ACOT9","Acot9"
"AMEX60DD048466",NA,"AM048466"
"AMEX60DD048467","PRDX4","Prdx4"
"AMEX60DD048468",NA,"AM048468"
"AMEX60DD048469",NA,"AM048469"
"AMEX60DD048470","PHEX","Phex"
"AMEX60DD048471",NA,"AM048471"
"AMEX60DD048472",NA,"AM048472"
"AMEX60DD048473","PHEX","Phex.1"
"AMEX60DD048474",NA,"AM048474"
"AMEX60DD048475",NA,"AM048475"
"AMEX60DD048476",NA,"AM048476"
"AMEX60DD048477",NA,"AM048477"
"AMEX60DD048478",NA,"AM048478"
"AMEX60DD048479","SMS","Sms"
"AMEX60DD048480","MBTPS2","Mbtps2"
"AMEX60DD048481","SMPX","Smpx"
"AMEX60DD048482",NA,"AM048482"
"AMEX60DD048483",NA,"AM048483"
"AMEX60DD048484","KLHL34","Klhl34"
"AMEX60DD048485",NA,"AM048485"
"AMEX60DD048486","HARBI1","Harbi1.154"
"AMEX60DD048487",NA,"AM048487"
"AMEX60DD048488",NA,"LOC115821825.7"
"AMEX60DD048489","CNKSR2","Cnksr2"
"AMEX60DD048490",NA,"AM048490"
"AMEX60DD048491",NA,"AM048491"
"AMEX60DD048492","CNKSR2","Cnksr2.1"
"AMEX60DD048493","CNKSR2","Cnksr2.2"
"AMEX60DD048494",NA,"AM048494"
"AMEX60DD048495",NA,"AM048495"
"AMEX60DD048496",NA,"AM048496"
"AMEX60DD048497",NA,"AM048497"
"AMEX60DD048498","GEMIN8","Gemin8"
"AMEX60DD048499",NA,"AM048499"
"AMEX60DD048500","GPM6B","Gpm6b"
"AMEX60DD048501",NA,"AM048501"
"AMEX60DD048502","OFD1","Ofd1"
"AMEX60DD048503","TRAPPC2","Trappc2"
"AMEX60DD048504","RAB9A","Rab9a"
"AMEX60DD048505","EGFL6","Egfl6"
"AMEX60DD048506",NA,"AM048506"
"AMEX60DD048507",NA,"AM048507"
"AMEX60DD048508",NA,"AM048508"
"AMEX60DD048509",NA,"AM048509"
"AMEX60DD048510",NA,"AM048510"
"AMEX60DD048511",NA,"AM048511"
"AMEX60DD048512",NA,"LOC115460730.18"
"AMEX60DD048513","TMSB4X","Tmsb4x"
"AMEX60DD048514",NA,"AM048514"
"AMEX60DD048515","TSG101","Tsg101.3"
"AMEX60DD048516",NA,"PARPI_0029192.1"
"AMEX60DD048517",NA,"AM048517"
"AMEX60DD048518",NA,"AM048518"
"AMEX60DD048519","TLR8","Tlr8.1"
"AMEX60DD048520","TLR7","Tlr7"
"AMEX60DD048521","PRPS2","Prps2.1"
"AMEX60DD048522",NA,"AM048522"
"AMEX60DD048523",NA,"AM048523"
"AMEX60DD048524",NA,"AM048524"
"AMEX60DD048525",NA,"AM048525"
"AMEX60DD048526",NA,"LOC115460730.19"
"AMEX60DD048527","MSL3","Msl3"
"AMEX60DD048528",NA,"AM048528"
"AMEX60DD048529",NA,"AM048529"
"AMEX60DD048530",NA,"AM048530"
"AMEX60DD048531",NA,"AM048531"
"AMEX60DD048532",NA,"AM048532"
"AMEX60DD048533","MXRA5","Mxra5"
"AMEX60DD048534",NA,"AM048534"
"AMEX60DD048535",NA,"AM048535"
"AMEX60DD048536",NA,"AM048536"
"AMEX60DD048537",NA,"AM048537"
"AMEX60DD048538",NA,"AM048538"
"AMEX60DD048539",NA,"AM048539"
"AMEX60DD048540",NA,"AM048540"
"AMEX60DD048541","PRKX","Prkx"
"AMEX60DD048542","ARHGAP6","Arhgap6.1"
"AMEX60DD048543","AMELY","Amely"
"AMEX60DD048544",NA,"AM048544"
"AMEX60DD048545","TBL1X","Tbl1x"
"AMEX60DD048546",NA,"LOC113746826.43"
"AMEX60DD048547",NA,"AM048547"
"AMEX60DD048548","MROH1","Mroh1.10"
"AMEX60DD048549",NA,"LOC113406022"
"AMEX60DD048550",NA,"AM048550"
"AMEX60DD048551",NA,"AM048551"
"AMEX60DD048552",NA,"AM048552"
"AMEX60DD048553",NA,"AM048553"
"AMEX60DD048554",NA,"AM048554"
"AMEX60DD048555","PNPLA4","Pnpla4"
"AMEX60DD048556",NA,"AM048556"
"AMEX60DD048557",NA,"AM048557"
"AMEX60DD048558",NA,"AM048558"
"AMEX60DD048559",NA,"VMD2.45"
"AMEX60DD048560",NA,"AM048560"
"AMEX60DD048561","PUDP","Pudp"
"AMEX60DD048562",NA,"AM048562"
"AMEX60DD048563",NA,"AM048563"
"AMEX60DD048564","AQP11","Aqp11.2"
"AMEX60DD048565",NA,"AM048565"
"AMEX60DD048566",NA,"AM048566"
"AMEX60DD048567",NA,"AM048567"
"AMEX60DD048568","CCDC71","Ccdc71.1"
"AMEX60DD048569",NA,"AM048569"
"AMEX60DD048570","NLGN4X","Nlgn4x"
"AMEX60DD048571",NA,"AM048571"
"AMEX60DD048572",NA,"AM048572"
"AMEX60DD048573",NA,"LOC108698892.87"
"AMEX60DD048574",NA,"AM048574"
"AMEX60DD048575",NA,"AM048575"
"AMEX60DD048576",NA,"AM048576"
"AMEX60DD048577","NLGN4X","Nlgn4x.1"
"AMEX60DD048578","NLGN4X","Nlgn4x.2"
"AMEX60DD048579",NA,"AM048579"
"AMEX60DD048580","MID1","Mid1"
"AMEX60DD048581",NA,"AM048581"
"AMEX60DD048582",NA,"AM048582"
"AMEX60DD048583","CLCN4","Clcn4"
"AMEX60DD048584","WWC3","Wwc3"
"AMEX60DD048585","CLDN34","Cldn34"
"AMEX60DD048586",NA,"AM048586"
"AMEX60DD048587","SHROOM2","Shroom2"
"AMEX60DD048588",NA,"AM048588"
"AMEX60DD048589",NA,"LOC109141055.4"
"AMEX60DD048590","SHROOM2","Shroom2.1"
"AMEX60DD048591","GPR143","Gpr143.1"
"AMEX60DD048592",NA,"AM048592"
"AMEX60DD048593",NA,"AM048593"
"AMEX60DD048594",NA,"AM048594"
"AMEX60DD048595",NA,"AM048595"
"AMEX60DD048596","MKLN1","Mkln1.2"
"AMEX60DD048597",NA,"AM048597"
"AMEX60DD048598",NA,"AM048598"
"AMEX60DD048599",NA,"AM048599"
"AMEX60DD048600",NA,"DR999_PMT02045"
"AMEX60DD048601","GPC6","Gpc6.3"
"AMEX60DD048602","GPC6","Gpc6.4"
"AMEX60DD048603",NA,"AM048603"
"AMEX60DD048604","GPC6","Gpc6.5"
"AMEX60DD048605","GPC6","Gpc6.6"
"AMEX60DD048606","DCT","Dct"
"AMEX60DD048607",NA,"LOC112545658.8"
"AMEX60DD048608","TGDS","Tgds"
"AMEX60DD048609","GPR180","Gpr180"
"AMEX60DD048610",NA,"AM048610"
"AMEX60DD048611",NA,"AM048611"
"AMEX60DD048612",NA,"AM048612"
"AMEX60DD048613","SOX21","Sox21"
"AMEX60DD048614",NA,"AM048614"
"AMEX60DD048615","ABCC4","Abcc4"
"AMEX60DD048616","CLDN10","Cldn10.1"
"AMEX60DD048617",NA,"AM048617"
"AMEX60DD048618","DZIP1","Dzip1"
"AMEX60DD048619","DNAJC3","Dnajc3.1"
"AMEX60DD048620",NA,"LOC112543511.33"
"AMEX60DD048621",NA,"AM048621"
"AMEX60DD048622","UGGT2","Uggt2"
"AMEX60DD048623",NA,"AM048623"
"AMEX60DD048624",NA,"AM048624"
"AMEX60DD048625","HS6ST2","Hs6st2.3"
"AMEX60DD048626",NA,"AM048626"
"AMEX60DD048627",NA,"AM048627"
"AMEX60DD048628","HS6ST3","Hs6st3"
"AMEX60DD048629",NA,"AM048629"
"AMEX60DD048630",NA,"AM048630"
"AMEX60DD048631",NA,"AM048631"
"AMEX60DD048632","MBNL2","Mbnl2"
"AMEX60DD048633",NA,"AM048633"
"AMEX60DD048634",NA,"AM048634"
"AMEX60DD048635","XK","Xk"
"AMEX60DD048636","LANCL3","Lancl3"
"AMEX60DD048637","PRRG1","Prrg1"
"AMEX60DD048638",NA,"AM048638"
"AMEX60DD048639",NA,"LOC108708385"
"AMEX60DD048640",NA,"AM048640"
"AMEX60DD048641",NA,"AM048641"
"AMEX60DD048642",NA,"AM048642"
"AMEX60DD048643","CFAP47","Cfap47"
"AMEX60DD048644",NA,"LOC107385082.35"
"AMEX60DD048645",NA,"ROHU_007132.24"
"AMEX60DD048646",NA,"AM048646"
"AMEX60DD048647",NA,"AM048647"
"AMEX60DD048648",NA,"AM048648"
"AMEX60DD048649",NA,"AM048649"
"AMEX60DD048650",NA,"AM048650"
"AMEX60DD048651","TMEM47","Tmem47"
"AMEX60DD048652","TMEM47","Tmem47.1"
"AMEX60DD048653","IL5RA","Il5ra.1"
"AMEX60DD048654",NA,"AM048654"
"AMEX60DD048655",NA,"AM048655"
"AMEX60DD048656","DOCK9","Dock9"
"AMEX60DD048657","DOCK9","Dock9.1"
"AMEX60DD048658",NA,"AM048658"
"AMEX60DD048659","DOCK9","Dock9.2"
"AMEX60DD048660","SLC15A1","Slc15a1"
"AMEX60DD048661","SLC15A1","Slc15a1.1"
"AMEX60DD048662","STK24","Stk24"
"AMEX60DD048663","FARP1","Farp1"
"AMEX60DD048664",NA,"AM048664"
"AMEX60DD048665","IPO5","Ipo5"
"AMEX60DD048666",NA,"AM048666"
"AMEX60DD048667",NA,"AM048667"
"AMEX60DD048668",NA,"AM048668"
"AMEX60DD048669",NA,"AM048669"
"AMEX60DD048670",NA,"LOC100914817"
"AMEX60DD048671",NA,"AM048671"
"AMEX60DD048672",NA,"AM048672"
"AMEX60DD048673","TEX30","Tex30"
"AMEX60DD048674","POGLUT2","Poglut2"
"AMEX60DD048675",NA,"LOC114595149.169"
"AMEX60DD048676",NA,"AM048676"
"AMEX60DD048677",NA,"LOC114595149.170"
"AMEX60DD048678",NA,"AM048678"
"AMEX60DD048679",NA,"AM048679"
"AMEX60DD048680",NA,"AM048680"
"AMEX60DD048681",NA,"AM048681"
"AMEX60DD048682",NA,"AM048682"
"AMEX60DD048683",NA,"AM048683"
"AMEX60DD048684",NA,"AM048684"
"AMEX60DD048685",NA,"AM048685"
"AMEX60DD048686",NA,"XELAEV_18005991MG.10"
"AMEX60DD048687",NA,"AM048687"
"AMEX60DD048688",NA,"AM048688"
"AMEX60DD048689",NA,"LOC108708385.1"
"AMEX60DD048690",NA,"AM048690"
"AMEX60DD048691",NA,"LOC106029462.1"
"AMEX60DD048692",NA,"AM048692"
"AMEX60DD048693",NA,"AM048693"
"AMEX60DD048694",NA,"AM048694"
"AMEX60DD048695",NA,"AM048695"
"AMEX60DD048696",NA,"AM048696"
"AMEX60DD048697",NA,"AM048697"
"AMEX60DD048698",NA,"AM048698"
"AMEX60DD048699",NA,"AM048699"
"AMEX60DD048700","SLITRK5","Slitrk5"
"AMEX60DD048701",NA,"AM048701"
"AMEX60DD048702",NA,"AM048702"
"AMEX60DD048703",NA,"AM048703"
"AMEX60DD048704","ERV3-2","Erv3-2.71"
"AMEX60DD048705",NA,"AM048705"
"AMEX60DD048706",NA,"AM048706"
"AMEX60DD048707",NA,"AM048707"
"AMEX60DD048708",NA,"AM048708"
"AMEX60DD048709",NA,"AM048709"
"AMEX60DD048710",NA,"AM048710"
"AMEX60DD048711",NA,"AM048711"
"AMEX60DD048712",NA,"AM048712"
"AMEX60DD048713","SLITRK6","Slitrk6"
"AMEX60DD048714",NA,"AM048714"
"AMEX60DD048715",NA,"AM048715"
"AMEX60DD048716",NA,"AM048716"
"AMEX60DD048717",NA,"LOC100130764.8"
"AMEX60DD048718",NA,"AM048718"
"AMEX60DD048719",NA,"AM048719"
"AMEX60DD048720",NA,"AM048720"
"AMEX60DD048721",NA,"AM048721"
"AMEX60DD048722",NA,"AM048722"
"AMEX60DD048723",NA,"AM048723"
"AMEX60DD048724",NA,"AM048724"
"AMEX60DD048725",NA,"AM048725"
"AMEX60DD048726",NA,"AM048726"
"AMEX60DD048727",NA,"AM048727"
"AMEX60DD048728",NA,"AM048728"
"AMEX60DD048729",NA,"AM048729"
"AMEX60DD048730",NA,"AM048730"
"AMEX60DD048731",NA,"LOC111772992.35"
"AMEX60DD048732","SLITRK1","Slitrk1"
"AMEX60DD048733",NA,"AM048733"
"AMEX60DD048734",NA,"AM048734"
"AMEX60DD048735",NA,"AM048735"
"AMEX60DD048736","RSL24D1","Rsl24d1.1"
"AMEX60DD048737",NA,"AM048737"
"AMEX60DD048738",NA,"AM048738"
"AMEX60DD048739",NA,"LOC102462795.15"
"AMEX60DD048740",NA,"AM048740"
"AMEX60DD048741",NA,"AM048741"
"AMEX60DD048742",NA,"AM048742"
"AMEX60DD048743",NA,"AM048743"
"AMEX60DD048744",NA,"AM048744"
"AMEX60DD048745",NA,"AM048745"
"AMEX60DD048746",NA,"AM048746"
"AMEX60DD048747",NA,"AM048747"
"AMEX60DD048748",NA,"AM048748"
"AMEX60DD048749","ZP3","Zp3.8"
"AMEX60DD048750",NA,"AM048750"
"AMEX60DD048751",NA,"AM048751"
"AMEX60DD048752",NA,"AM048752"
"AMEX60DD048753",NA,"AM048753"
"AMEX60DD048754",NA,"AM048754"
"AMEX60DD048755",NA,"AM048755"
"AMEX60DD048756",NA,"AM048756"
"AMEX60DD048757",NA,"AM048757"
"AMEX60DD048758",NA,"AM048758"
"AMEX60DD048759",NA,"LOC115395558.15"
"AMEX60DD048760",NA,"AM048760"
"AMEX60DD048761",NA,"LOC115383123.10"
"AMEX60DD048762",NA,"LOC105357518.53"
"AMEX60DD048763","RAN","Ran.6"
"AMEX60DD048764",NA,"AM048764"
"AMEX60DD048765",NA,"PARPI_0016601"
"AMEX60DD048766",NA,"AM048766"
"AMEX60DD048767",NA,"AM048767"
"AMEX60DD048768",NA,"AM048768"
"AMEX60DD048769",NA,"AM048769"
"AMEX60DD048770",NA,"AM048770"
"AMEX60DD048771",NA,"AM048771"
"AMEX60DD048772",NA,"AM048772"
"AMEX60DD048773","PICK1","Pick1.1"
"AMEX60DD048774",NA,"AM048774"
"AMEX60DD048775",NA,"AM048775"
"AMEX60DD048776",NA,"AM048776"
"AMEX60DD048777","NOL6","Nol6.4"
"AMEX60DD048778","SPRY2","Spry2"
"AMEX60DD048779",NA,"AM048779"
"AMEX60DD048780",NA,"AM048780"
"AMEX60DD048781",NA,"AM048781"
"AMEX60DD048782",NA,"AM048782"
"AMEX60DD048783",NA,"AM048783"
"AMEX60DD048784",NA,"AM048784"
"AMEX60DD048785","NDFIP2","Ndfip2"
"AMEX60DD048786",NA,"AM048786"
"AMEX60DD048787",NA,"LOC114595149.171"
"AMEX60DD048788",NA,"AM048788"
"AMEX60DD048789",NA,"AM048789"
"AMEX60DD048790","RBM26","Rbm26"
"AMEX60DD048791",NA,"AM048791"
"AMEX60DD048792",NA,"AM048792"
"AMEX60DD048793",NA,"AM048793"
"AMEX60DD048794",NA,"AM048794"
"AMEX60DD048795",NA,"AM048795"
"AMEX60DD048796",NA,"AM048796"
"AMEX60DD048797",NA,"AM048797"
"AMEX60DD048798","OBI1","Obi1"
"AMEX60DD048799","POU4F1","Pou4f1"
"AMEX60DD048800","POU4F1","Pou4f1.1"
"AMEX60DD048801",NA,"AM048801"
"AMEX60DD048802",NA,"AM048802"
"AMEX60DD048803",NA,"AM048803"
"AMEX60DD048804",NA,"LOC102462795.16"
"AMEX60DD048805","EDNRB","Ednrb.2"
"AMEX60DD048806",NA,"AM048806"
"AMEX60DD048807","SLAIN1","Slain1"
"AMEX60DD048808","SCEL","Scel"
"AMEX60DD048809",NA,"LOC115088534.20"
"AMEX60DD048810",NA,"AM048810"
"AMEX60DD048811","MYCBP2","Mycbp2.1"
"AMEX60DD048812","MYCBP2","Mycbp2.2"
"AMEX60DD048813","MYCBP2","Mycbp2.3"
"AMEX60DD048814",NA,"AM048814"
"AMEX60DD048815","FBXL3","Fbxl3"
"AMEX60DD048816","CLN5","Cln5"
"AMEX60DD048817",NA,"LOC110073857"
"AMEX60DD048818","ACOD1","Acod1"
"AMEX60DD048819","KCTD12","Kctd12.1"
"AMEX60DD048820",NA,"AM048820"
"AMEX60DD048821",NA,"AM048821"
"AMEX60DD048822",NA,"AM048822"
"AMEX60DD048823",NA,"AM048823"
"AMEX60DD048824","LMO7","Lmo7"
"AMEX60DD048825",NA,"AM048825"
"AMEX60DD048826","UCHL3","Uchl3"
"AMEX60DD048827","COMMD6","Commd6"
"AMEX60DD048828","TBC1D4","Tbc1d4"
"AMEX60DD048829","TBC1D4","Tbc1d4.1"
"AMEX60DD048830",NA,"AM048830"
"AMEX60DD048831",NA,"AM048831"
"AMEX60DD048832",NA,"AM048832"
"AMEX60DD048833",NA,"D9C73_006018"
"AMEX60DD048834","KLF12","Klf12"
"AMEX60DD048835",NA,"AM048835"
"AMEX60DD048836",NA,"AM048836"
"AMEX60DD048837","CWF19L1","Cwf19l1.5"
"AMEX60DD048838",NA,"AM048838"
"AMEX60DD048839",NA,"LOC108698892.88"
"AMEX60DD048840","KLF5","Klf5.2"
"AMEX60DD048841","PIBF1","Pibf1"
"AMEX60DD048842",NA,"AM048842"
"AMEX60DD048843",NA,"LOC115572840.6"
"AMEX60DD048844",NA,"AM048844"
"AMEX60DD048845","PIBF1","Pibf1.1"
"AMEX60DD048846","DIS3","Dis3"
"AMEX60DD048847",NA,"AM048847"
"AMEX60DD048848","BORA","Bora"
"AMEX60DD048849","MZT1","Mzt1"
"AMEX60DD048850","DACH1","Dach1"
"AMEX60DD048851","KLHL1","Klhl1"
"AMEX60DD048852","KLHL1","Klhl1.1"
"AMEX60DD048853","KLHL1","Klhl1.2"
"AMEX60DD048854","KLHL1","Klhl1.3"
"AMEX60DD048855",NA,"AM048855"
"AMEX60DD048856",NA,"AM048856"
"AMEX60DD048857",NA,"AM048857"
"AMEX60DD048858",NA,"AM048858"
"AMEX60DD048859",NA,"AM048859"
"AMEX60DD048860",NA,"AM048860"
"AMEX60DD048861",NA,"AM048861"
"AMEX60DD048862",NA,"AM048862"
"AMEX60DD048863",NA,"AM048863"
"AMEX60DD048864",NA,"AM048864"
"AMEX60DD048865",NA,"AM048865"
"AMEX60DD048866",NA,"AM048866"
"AMEX60DD048867",NA,"AM048867"
"AMEX60DD048868","PCDH9","Pcdh9"
"AMEX60DD048869",NA,"AM048869"
"AMEX60DD048870",NA,"AM048870"
"AMEX60DD048871","PCDH9","Pcdh9.1"
"AMEX60DD048872",NA,"LLAP_5377"
"AMEX60DD048873",NA,"AM048873"
"AMEX60DD048874",NA,"AM048874"
"AMEX60DD048875","RPL3","Rpl3.3"
"AMEX60DD048876",NA,"AM048876"
"AMEX60DD048877",NA,"AM048877"
"AMEX60DD048878",NA,"AM048878"
"AMEX60DD048879",NA,"AM048879"
"AMEX60DD048880",NA,"AM048880"
"AMEX60DD048881",NA,"AM048881"
"AMEX60DD048882","HARBI1","Harbi1.155"
"AMEX60DD048883",NA,"AM048883"
"AMEX60DD048884",NA,"AM048884"
"AMEX60DD048885","PCDH20","Pcdh20"
"AMEX60DD048886","PCDH20","Pcdh20.1"
"AMEX60DD048887","PABPC1","Pabpc1.3"
"AMEX60DD048888",NA,"AM048888"
"AMEX60DD048889",NA,"AM048889"
"AMEX60DD048890",NA,"AM048890"
"AMEX60DD048891",NA,"AM048891"
"AMEX60DD048892",NA,"AM048892"
"AMEX60DD048893",NA,"LOC116043362.49"
"AMEX60DD048894",NA,"LOC111772992.36"
"AMEX60DD048895",NA,"LOC503325.41"
"AMEX60DD048896",NA,"AM048896"
"AMEX60DD048897",NA,"AM048897"
"AMEX60DD048898",NA,"XELAEV_18029838MG.17"
"AMEX60DD048899",NA,"LOC113837993.82"
"AMEX60DD048900",NA,"AM048900"
"AMEX60DD048901",NA,"LOC114112675.6"
"AMEX60DD048902",NA,"AM048902"
"AMEX60DD048903",NA,"AM048903"
"AMEX60DD048904","TDRD3","Tdrd3"
"AMEX60DD048905",NA,"AM048905"
"AMEX60DD048906",NA,"AM048906"
"AMEX60DD048907","DIAPH3","Diaph3"
"AMEX60DD048908","DIAPH3","Diaph3.1"
"AMEX60DD048909","DIAPH3","Diaph3.2"
"AMEX60DD048910",NA,"AM048910"
"AMEX60DD048911",NA,"AM048911"
"AMEX60DD048912",NA,"E1301_TTI023775.29"
"AMEX60DD048913",NA,"AM048913"
"AMEX60DD048914",NA,"AM048914"
"AMEX60DD048915",NA,"AM048915"
"AMEX60DD048916",NA,"AM048916"
"AMEX60DD048917",NA,"AM048917"
"AMEX60DD048918",NA,"AM048918"
"AMEX60DD048919",NA,"AM048919"
"AMEX60DD048920",NA,"AM048920"
"AMEX60DD048921",NA,"AM048921"
"AMEX60DD048922","TOMM6","Tomm6.1"
"AMEX60DD048923",NA,"AM048923"
"AMEX60DD048924",NA,"AM048924"
"AMEX60DD048925",NA,"AM048925"
"AMEX60DD048926",NA,"AM048926"
"AMEX60DD048927",NA,"AM048927"
"AMEX60DD048928",NA,"AM048928"
"AMEX60DD048929",NA,"AM048929"
"AMEX60DD048930",NA,"AM048930"
"AMEX60DD048931","TRIM56","Trim56.3"
"AMEX60DD048932",NA,"AM048932"
"AMEX60DD048933","PCDH17","Pcdh17"
"AMEX60DD048934",NA,"LOC107385082.36"
"AMEX60DD048935",NA,"AM048935"
"AMEX60DD048936",NA,"AM048936"
"AMEX60DD048937",NA,"AM048937"
"AMEX60DD048938",NA,"AM048938"
"AMEX60DD048939",NA,"AM048939"
"AMEX60DD048940",NA,"AM048940"
"AMEX60DD048941",NA,"AM048941"
"AMEX60DD048942",NA,"DR999_PMT00483"
"AMEX60DD048943","PCDH18","Pcdh18.1"
"AMEX60DD048944","PCDH8","Pcdh8"
"AMEX60DD048945",NA,"LOC116153375.3"
"AMEX60DD048946","PCDH8","Pcdh8.1"
"AMEX60DD048947",NA,"AM048947"
"AMEX60DD048948",NA,"AM048948"
"AMEX60DD048949",NA,"LOC100337487.6"
"AMEX60DD048950","PCDH8","Pcdh8.2"
"AMEX60DD048951","OLFM4","Olfm4.3"
"AMEX60DD048952","OLFM4","Olfm4.4"
"AMEX60DD048953",NA,"AM048953"
"AMEX60DD048954",NA,"AM048954"
"AMEX60DD048955",NA,"AM048955"
"AMEX60DD048956","NYNRIN","Nynrin.52"
"AMEX60DD048957",NA,"AM048957"
"AMEX60DD048958",NA,"AM048958"
"AMEX60DD048959",NA,"AM048959"
"AMEX60DD048960",NA,"AM048960"
"AMEX60DD048961",NA,"AM048961"
"AMEX60DD048962",NA,"AM048962"
"AMEX60DD048963",NA,"AM048963"
"AMEX60DD048964",NA,"AM048964"
"AMEX60DD048965",NA,"AM048965"
"AMEX60DD048966",NA,"AM048966"
