rank;CpG;rank.neg;rank.pos;PRC1_Amin;PRC2_Amin;stackHMM;cor;pvalueStudent;qvalueStudent;nPresentSamples;SE;SpeciesCommonName;SpeciesLatinName;Z;CHR;Gene;bp;P;hg
4699;cg21668347;;2278;0;0;Tx8;0,020324338;0,843360415;0,776287407;97;0,102555454;Axolotl;Ambystoma mexicanum;0,197596958;21;MIR99AHG;16539833;0,843360415;hg38
4700;cg26033442;2422;;0;0;ReprPC3;-0,020311804;0,84345579;0,776287407;97;0,102555506;Axolotl;Ambystoma mexicanum;-0,197475068;10;DRGX;49389905;0,84345579;hg38
4701;cg01796610;2423;;0;0;TxEnh8;-0,020241683;0,843989368;0,776287407;97;0,102555798;Axolotl;Ambystoma mexicanum;-0,196793206;16;CMIP;81704028;0,843989368;hg38
4702;cg20589055;2424;;0;0;PromF3;-0,020224494;0,844120183;0,776287407;97;0,10255587;Axolotl;Ambystoma mexicanum;-0,196626051;1;ID3;23559957;0,844120183;hg38
4703;cg06048014;2425;;0;0;EnhA7;-0,02020834;0,844243121;0,776287407;97;0,102555937;Axolotl;Ambystoma mexicanum;-0,196468966;4;GALNTL6;172813583;0,844243121;hg38
4704;cg01648756;2426;;0;0;TxWk1;-0,020167913;0,844550794;0,776287407;97;0,102556104;Axolotl;Ambystoma mexicanum;-0,196075856;4;LRBA;150490965;0,844550794;hg38
4705;cg05977952;2427;;0;0;Tx7;-0,020146293;0,844715347;0,776287407;97;0,102556194;Axolotl;Ambystoma mexicanum;-0,195865621;3;SATB1;18394548;0,844715347;hg38
4706;cg14768660;;2279;0;0;TxEx1;0,02009366;0,845115978;0,776287407;97;0,102556411;Axolotl;Ambystoma mexicanum;0,195353805;20;ADNP;50894196;0,845115978;hg38
4707;cg16931675;2428;;0;0;BivProm4;-0,020076552;0,845246206;0,776287407;97;0,102556481;Axolotl;Ambystoma mexicanum;-0,195187446;8;LOC101927040;79827588;0,845246206;hg38
4708;cg20219756;2429;;0;0;Tx6;-0,020058112;0,845386581;0,776287407;97;0,102556557;Axolotl;Ambystoma mexicanum;-0,195008133;10;RSU1;16752991;0,845386581;hg38
4709;cg25354760;2430;;1;1;PromF3;-0,020028519;0,845611866;0,776287407;97;0,102556679;Axolotl;Ambystoma mexicanum;-0,194720368;19;ERCC1;45478601;0,845611866;hg38
4710;cg05968078;;2280;0;0;PromF2;0,020026152;0,845629886;0,776287407;97;0,102556689;Axolotl;Ambystoma mexicanum;0,194697351;2;ZEB2;144510943;0,845629886;hg38
4711;cg11352219;;2281;0;0;ReprPC9;0,020017894;0,845692754;0,776287407;97;0,102556723;Axolotl;Ambystoma mexicanum;0,19461705;13;DACH1;71682182;0,845692754;hg38
4712;cg20254607;2431;;0;0;EnhWk8;-0,020002895;0,84580695;0,776287407;97;0,102556784;Axolotl;Ambystoma mexicanum;-0,194471193;23;POLA1;24990523;0,84580695;hg38
4713;cg08731014;;2282;0;0;ReprPC6;0,020001528;0,845817352;0,776287407;97;0,10255679;Axolotl;Ambystoma mexicanum;0,194457907;10;HIF1AN;100628381;0,845817352;hg38
4714;cg15264681;;2283;0;1;BivProm1;0,019956553;0,846159779;0,776287407;97;0,102556974;Axolotl;Ambystoma mexicanum;0,194020565;4;LINC00682;41882652;0,846159779;hg38
4715;cg11694987;;2284;0;1;BivProm2;0,019914816;0,846477578;0,776287407;97;0,102557145;Axolotl;Ambystoma mexicanum;0,193614712;7;MICALL2;1404221;0,846477578;hg38
4716;cg08819465;2432;;0;0;TxEnh5;-0,019912462;0,846495507;0,776287407;97;0,102557155;Axolotl;Ambystoma mexicanum;-0,193591815;13;MBNL2;97356823;0,846495507;hg38
4717;cg25549238;;2285;0;0;TxEnh4;0,019880723;0,846737196;0,776287407;97;0,102557284;Axolotl;Ambystoma mexicanum;0,193283183;6;SNX9;157940936;0,846737196;hg38
4718;cg08329571;2433;;0;0;HET2;-0,019875755;0,846775022;0,776287407;97;0,102557304;Axolotl;Ambystoma mexicanum;-0,193234881;18;SALL3;78528862;0,846775022;hg38
4719;cg14980868;2434;;0;0;BivProm2;-0,019852289;0,846953729;0,776287407;97;0,1025574;Axolotl;Ambystoma mexicanum;-0,19300669;1;RRAGC;38783780;0,846953729;hg38
4720;cg10861899;;2286;0;1;BivProm2;0,019844008;0,847016791;0,776287407;97;0,102557434;Axolotl;Ambystoma mexicanum;0,192926168;2;HOXD10;176119157;0,847016791;hg38
4721;cg22330399;;2287;0;0;EnhWk8;0,01979767;0,847369698;0,776396946;97;0,102557622;Axolotl;Ambystoma mexicanum;0,192475576;15;MEIS2;37361790;0,847369698;hg38
4722;cg10336036;2435;;0;0;TxEnh5;-0,019781183;0,847495267;0,776396946;97;0,102557689;Axolotl;Ambystoma mexicanum;-0,192315259;12;BICDL1;120090979;0,847495267;hg38
4723;cg10859824;;2288;0;0;TxEx4;0,019741697;0,847796023;0,776474811;97;0,102557849;Axolotl;Ambystoma mexicanum;0,191931295;16;C16orf72;9102988;0,847796023;hg38
4724;cg16774573;2436;;0;0;Tx8;-0,019712964;0,848014889;0,776474811;97;0,102557966;Axolotl;Ambystoma mexicanum;-0,191651895;18;TMEM241;23214035;0,848014889;hg38
4725;cg07975023;;2289;0;0;EnhA5;0,019695406;0,848148643;0,776474811;97;0,102558037;Axolotl;Ambystoma mexicanum;0,191481156;4;RAPGEF2;159238819;0,848148643;hg38
4726;cg01814663;2437;;0;0;Tx8;-0,019655058;0,848456014;0,776474811;97;0,102558199;Axolotl;Ambystoma mexicanum;-0,19108881;2;ZEB2;144500243;0,848456014;hg38
4727;cg16080654;2438;;0;0;TxEnh4;-0,019645495;0,84852887;0,776474811;97;0,102558238;Axolotl;Ambystoma mexicanum;-0,190995817;17;NMT1;45099484;0,84852887;hg38
4728;cg05141362;2439;;0;0;TxEx2;-0,019623849;0,848693776;0,776474811;97;0,102558325;Axolotl;Ambystoma mexicanum;-0,190785338;5;NIPBL;37064610;0,848693776;hg38
4729;cg09727511;2440;;0;1;BivProm1;-0,019522189;0,849468369;0,776474811;97;0,102558734;Axolotl;Ambystoma mexicanum;-0,189796793;1;LINC01930;98046117;0,849468369;hg38
4730;cg19908097;;2290;0;0;EnhA4;0,01950737;0,84958129;0,776474811;97;0,102558793;Axolotl;Ambystoma mexicanum;0,189652698;2;HECW2;196292692;0,84958129;hg38
4731;cg16731519;2441;;0;0;EnhWk4;-0,019506337;0,849589164;0,776474811;97;0,102558797;Axolotl;Ambystoma mexicanum;-0,18964265;2;ARHGAP15;143776734;0,849589164;hg38
4732;cg03751003;2442;;0;0;TxEx2;-0,019497969;0,849652932;0,776474811;97;0,102558831;Axolotl;Ambystoma mexicanum;-0,189561279;2;EPC2;148784911;0,849652932;hg38
4733;cg18386876;2443;;0;0;Tx5;-0,019464928;0,849904724;0,776474811;97;0,102558963;Axolotl;Ambystoma mexicanum;-0,189239993;14;FLRT2;85623450;0,849904724;hg38
4734;cg18678822;2444;;0;0;Quies1;-0,019457561;0,84996087;0,776474811;97;0,102558992;Axolotl;Ambystoma mexicanum;-0,189168354;2;GALNT13;154259087;0,84996087;hg38
4735;cg23231910;;2291;0;0;PromF5;0,019431551;0,850159093;0,776474811;97;0,102559096;Axolotl;Ambystoma mexicanum;0,188915439;2;FZD7;202034827;0,850159093;hg38
4736;cg12128839;;2292;0;1;BivProm4;0,019393834;0,850446562;0,776474811;97;0,102559246;Axolotl;Ambystoma mexicanum;0,188548676;7;HOXA-AS3;27143817;0,850446562;hg38
4737;cg17344908;;2293;0;0;ReprPC4;0,01936796;0,850643769;0,776474811;97;0,102559349;Axolotl;Ambystoma mexicanum;0,188297087;1;LINC01739;62978835;0,850643769;hg38
4738;cg16464310;;2294;0;0;TxEnh6;0,019304937;0,851124172;0,776474811;97;0,102559599;Axolotl;Ambystoma mexicanum;0,187684257;3;SATB1;18402893;0,851124172;hg38
4739;cg07443440;2445;;0;0;EnhWk6;-0,019267832;0,851407037;0,776474811;97;0,102559746;Axolotl;Ambystoma mexicanum;-0,187323452;7;IKZF1;50391826;0,851407037;hg38
4740;cg11703808;;2295;0;0;TxEnh4;0,019246744;0,851567809;0,776474811;97;0,102559829;Axolotl;Ambystoma mexicanum;0,187118391;22;EWSR1;29291565;0,851567809;hg38
4741;cg00516349;;2296;0;0;EnhWk3;0,019220134;0,851770686;0,776474811;97;0,102559934;Axolotl;Ambystoma mexicanum;0,186859638;8;VPS13B;99283476;0,851770686;hg38
4742;cg16960327;2446;;0;0;TxEx1;-0,019203239;0,851899497;0,776474811;97;0,102560001;Axolotl;Ambystoma mexicanum;-0,186695356;1;ZNF326;90007481;0,851899497;hg38
4743;cg05959258;2447;;0;0;EnhWk4;-0,019123382;0,852508415;0,776474811;97;0,102560315;Axolotl;Ambystoma mexicanum;-0,185918831;8;CYP7B1;64607517;0,852508415;hg38
4744;cg13733512;;2297;0;0;EnhA18;0,019046067;0,853098021;0,776474811;97;0,102560618;Axolotl;Ambystoma mexicanum;0,185167039;1;ESRRG;216857116;0,853098021;hg38
4745;cg02231183;;2298;0;0;Tx3;0,019027481;0,853239775;0,776474811;97;0,10256069;Axolotl;Ambystoma mexicanum;0,184986308;9;ELAVL2;23765033;0,853239775;hg38
4746;cg07209386;2448;;0;0;TxWk2;-0,019026713;0,853245633;0,776474811;97;0,102560693;Axolotl;Ambystoma mexicanum;-0,18497884;10;EBF3;129873505;0,853245633;hg38
4747;cg10751387;;2299;0;0;TxEx4;0,019023253;0,853272022;0,776474811;97;0,102560707;Axolotl;Ambystoma mexicanum;0,184945195;3;MBNL1;152300338;0,853272022;hg38
4748;cg03603034;;2300;0;0;Tx6;0,018989072;0,853532724;0,776474811;97;0,10256084;Axolotl;Ambystoma mexicanum;0,184612828;1;PUM1;30931647;0,853532724;hg38
4749;cg11355954;;2301;0;0;TxWk1;0,018985446;0,853560377;0,776474811;97;0,102560854;Axolotl;Ambystoma mexicanum;0,184577574;2;OLA1;174081855;0,853560377;hg38
4750;cg05885555;2449;;0;0;Acet3;-0,018979247;0,853607666;0,776474811;97;0,102560878;Axolotl;Ambystoma mexicanum;-0,184517289;1;PKN2-AS1;88099947;0,853607666;hg38
4751;cg19251730;;2302;0;0;TxEx1;0,018934532;0,85394874;0,776474811;97;0,102561052;Axolotl;Ambystoma mexicanum;0,184082493;19;DDX39A;14411534;0,85394874;hg38
4752;cg06186992;;2303;0;0;EnhA17;0,018931577;0,853971279;0,776474811;97;0,102561064;Axolotl;Ambystoma mexicanum;0,184053762;16;ZNF423;49491228;0,853971279;hg38
4753;cg07839933;2450;;0;0;TxEnh6;-0,018916264;0,854088093;0,776474811;97;0,102561123;Axolotl;Ambystoma mexicanum;-0,183904859;13;KLF12;73715454;0,854088093;hg38
4754;cg21800177;2451;;0;0;EnhA18;-0,018907484;0,854155069;0,776474811;97;0,102561157;Axolotl;Ambystoma mexicanum;-0,183819486;7;LINC01162;21030679;0,854155069;hg38
4755;cg18723875;2452;;0;0;Quies2;-0,018906794;0,854160336;0,776474811;97;0,10256116;Axolotl;Ambystoma mexicanum;-0,183812772;16;RBFOX1;7595581;0,854160336;hg38
4756;cg23001333;;2304;0;0;TxEnh5;0,018887738;0,854305709;0,776474811;97;0,102561234;Axolotl;Ambystoma mexicanum;0,183627473;2;EPHA4;221563865;0,854305709;hg38
4757;cg17679682;;2305;0;1;BivProm1;0,018857001;0,854540195;0,776474811;97;0,102561353;Axolotl;Ambystoma mexicanum;0,1833286;2;HOXD-AS2;176130783;0,854540195;hg38
4758;cg11645949;;2306;0;0;Tx8;0,018856897;0,854540992;0,776474811;97;0,102561353;Axolotl;Ambystoma mexicanum;0,183327584;9;DENND1A;123757752;0,854540992;hg38
4759;cg12186160;;2307;0;0;TxWk2;0,018847222;0,854614806;0,776474811;97;0,102561391;Axolotl;Ambystoma mexicanum;0,183233506;2;VSNL1;17655266;0,854614806;hg38
4760;cg01745451;;2308;0;0;EnhWk4;0,01883033;0,854743677;0,776474811;97;0,102561456;Axolotl;Ambystoma mexicanum;0,183069258;5;EBF1;158914939;0,854743677;hg38
4761;cg17040006;;2309;0;0;EnhWk4;0,018827882;0,854762359;0,776474811;97;0,102561465;Axolotl;Ambystoma mexicanum;0,183045448;12;SOX5;24139199;0,854762359;hg38
4762;cg20700930;2453;;0;0;EnhWk4;-0,018808991;0,854906492;0,776474811;97;0,102561538;Axolotl;Ambystoma mexicanum;-0,182861755;2;LOC101928386;143957548;0,854906492;hg38
4763;cg24707416;2454;;0;1;ReprPC1;-0,018804651;0,854939599;0,776474811;97;0,102561555;Axolotl;Ambystoma mexicanum;-0,182819562;7;UNCX;1238067;0,854939599;hg38
4764;cg04345867;;2310;0;0;Tx8;0,018767239;0,85522506;0,77657103;97;0,102561699;Axolotl;Ambystoma mexicanum;0,182455772;4;LRBA;150680832;0,85522506;hg38
4765;cg02004484;2455;;0;0;TSS2;-0,018713485;0,855635245;0,776780439;97;0,102561906;Axolotl;Ambystoma mexicanum;-0,181933078;18;KLHL14;32730645;0,855635245;hg38
4766;cg11767291;2456;;0;1;BivProm4;-0,018660891;0,856036607;0,776831596;97;0,102562108;Axolotl;Ambystoma mexicanum;-0,181421674;1;PBX1;164320930;0,856036607;hg38
4767;cg24786875;;2311;0;0;TxEnh8;0,018625254;0,856308593;0,776831596;97;0,102562244;Axolotl;Ambystoma mexicanum;0,181075146;5;SLF1;94692148;0,856308593;hg38
4768;cg12204071;;2312;0;0;EnhWk3;0,018593579;0,856550349;0,776831596;97;0,102562365;Axolotl;Ambystoma mexicanum;0,18076715;10;EBF3;129885003;0,856550349;hg38
4769;cg11201460;2457;;0;0;BivProm3;-0,018579234;0,856659843;0,776831596;97;0,10256242;Axolotl;Ambystoma mexicanum;-0,18062766;9;PAX5;36865042;0,856659843;hg38
4770;cg03843323;;2313;0;0;EnhWk4;0,018575441;0,856688795;0,776831596;97;0,102562434;Axolotl;Ambystoma mexicanum;0,180590778;15;LINC00924;95497818;0,856688795;hg38
4771;cg00873201;2458;;0;0;EnhA6;-0,018551787;0,856869346;0,776831596;97;0,102562524;Axolotl;Ambystoma mexicanum;-0,180360776;8;LINC01605;37380834;0,856869346;hg38
4772;cg23510032;2459;;0;0;PromF2;-0,018514628;0,857153;0,776831596;97;0,102562666;Axolotl;Ambystoma mexicanum;-0,179999451;9;SMARCA2;2159889;0,857153;hg38
4773;cg11074487;;2314;0;0;ReprPC3;0,018483833;0,857388085;0,776831596;97;0,102562782;Axolotl;Ambystoma mexicanum;0,17970001;18;SMIM21;75363306;0,857388085;hg38
4774;cg18325442;2460;;0;0;TxEnh4;-0,01848259;0,857397568;0,776831596;97;0,102562787;Axolotl;Ambystoma mexicanum;-0,179687932;4;C1QTNF7-AS1;15066210;0,857397568;hg38
4775;cg06384413;2461;;0;1;TSS2;-0,018470826;0,857487381;0,776831596;97;0,102562832;Axolotl;Ambystoma mexicanum;-0,179573538;17;HOXB5;48593853;0,857487381;hg38
4776;cg02774962;;2315;0;0;EnhA17;0,01839579;0,858060266;0,777004689;97;0,102563116;Axolotl;Ambystoma mexicanum;0,17884391;10;LINC02667;128908391;0,858060266;hg38
4777;cg11015311;;2316;0;0;TxEnh5;0,018390975;0,858097024;0,777004689;97;0,102563134;Axolotl;Ambystoma mexicanum;0,178797097;13;DOCK9;98846025;0,858097024;hg38
4778;cg05934936;;2317;0;0;EnhA1;0,018368035;0,858272187;0,777004689;97;0,10256322;Axolotl;Ambystoma mexicanum;0,178574031;2;ZEB2;144504618;0,858272187;hg38
4779;cg25732658;2462;;0;0;Tx5;-0,018351699;0,85839692;0,777004689;97;0,102563282;Axolotl;Ambystoma mexicanum;-0,178415191;1;ADGRL2;81952996;0,85839692;hg38
4780;cg11015424;;2318;0;0;TxEx3;0,018296524;0,858818249;0,777143263;97;0,102563489;Axolotl;Ambystoma mexicanum;0,177878688;14;RALGAPA1;35688597;0,858818249;hg38
4781;cg15713442;;2319;0;0;EnhA2;0,0182846;0,85890931;0,777143263;97;0,102563534;Axolotl;Ambystoma mexicanum;0,177762741;7;AUTS2;70630991;0,85890931;hg38
4782;cg03034177;2463;;0;0;EnhWk8;-0,018245948;0,859204493;0,777247775;97;0,102563679;Axolotl;Ambystoma mexicanum;-0,177386905;15;ONECUT1;52753273;0,859204493;hg38
4783;cg02041553;2464;;0;0;TxEx1;-0,018196147;0,859584851;0,777429277;97;0,102563865;Axolotl;Ambystoma mexicanum;-0,176902658;6;SYNCRIP;85614958;0,859584851;hg38
4784;cg20665157.1;;2320;0;0;EnhA18;0,018140459;0,860010205;0,777651392;97;0,102564073;Axolotl;Ambystoma mexicanum;0,176361174;7;CADPS2;122329367;0,860010205;hg38
4785;cg01635604;2465;;0;0;BivProm4;-0,018116189;0,860195594;0,777656473;97;0,102564163;Axolotl;Ambystoma mexicanum;-0,176125187;10;BTRC;101486241;0,860195594;hg38
4786;cg22756866;2466;;0;1;ReprPC1;-0,018043758;0,860748922;0,777877216;97;0,102564432;Axolotl;Ambystoma mexicanum;-0,175420896;7;UNCX;1239495;0,860748922;hg38
4787;cg06892314;;2321;0;0;EnhWk6;0,018029603;0,860857063;0,777877216;97;0,102564484;Axolotl;Ambystoma mexicanum;0,175283263;17;THRA1/BTR;48296312;0,860857063;hg38
4788;cg03932150;2467;;0;0;BivProm4;-0,01801131;0,860996823;0,777877216;97;0,102564552;Axolotl;Ambystoma mexicanum;-0,17510539;5;TMEM161B-AS1;88397268;0,860996823;hg38
4789;cg01361776;2468;;0;0;Tx6;-0,017971818;0,861298562;0,777877216;97;0,102564698;Axolotl;Ambystoma mexicanum;-0,174721386;1;RPS6KC1;213242584;0,861298562;hg38
4790;cg23220346;2469;;0;0;BivProm3;-0,017966543;0,861338867;0,777877216;97;0,102564717;Axolotl;Ambystoma mexicanum;-0,174670095;3;ARPP21;35744538;0,861338867;hg38
4791;cg17899961;;2322;0;1;BivProm2;0,017921334;0,861684319;0,777885963;97;0,102564883;Axolotl;Ambystoma mexicanum;0,174230497;9;MIR4475;36819314;0,861684319;hg38
4792;cg23200871;2470;;0;0;EnhA18;-0,017918209;0,861708198;0,777885963;97;0,102564895;Axolotl;Ambystoma mexicanum;-0,174200112;2;OLA1;174125323;0,861708198;hg38
4793;cg02321644;2471;;0;0;EnhWk8;-0,017885906;0,861955043;0,777946454;97;0,102565014;Axolotl;Ambystoma mexicanum;-0,173886016;11;DCDC1;31247297;0,861955043;hg38
4794;cg13273246;;2323;0;0;EnhWk6;0,017841302;0,862295916;0,778091766;97;0,102565177;Axolotl;Ambystoma mexicanum;0,173452303;14;LINC00618;96965030;0,862295916;hg38
4795;cg16581950;;2324;0;0;TxEnh4;0,017764966;0,862879339;0,778156553;97;0,102565456;Axolotl;Ambystoma mexicanum;0,172710056;12;TAOK3;118181564;0,862879339;hg38
4796;cg01067793;2472;;0;0;TxEnh5;-0,017670848;0,863598774;0,778156553;97;0,102565798;Axolotl;Ambystoma mexicanum;-0,171794902;2;LOC100132215;62967112;0,863598774;hg38
4797;cg02779952;;2325;0;0;Quies2;0,017663868;0,863652135;0,778156553;97;0,102565823;Axolotl;Ambystoma mexicanum;0,171727029;1;LINC02790;96008561;0,863652135;hg38
4798;cg15152195;2473;;0;0;TxEnh5;-0,017658819;0,863690734;0,778156553;97;0,102565842;Axolotl;Ambystoma mexicanum;-0,171677935;17;ACACA;37109920;0,863690734;hg38
4799;cg26081366;;2326;0;0;TxEx4;0,017637878;0,863850822;0,778156553;97;0,102565918;Axolotl;Ambystoma mexicanum;0,171474319;5;HNRNPH1;179619396;0,863850822;hg38
4800;cg23145858;2474;;0;0;Quies1;-0,017629848;0,863912212;0,778156553;97;0,102565947;Axolotl;Ambystoma mexicanum;-0,171396239;14;NOVA1;26445872;0,863912212;hg38
4801;cg15143618;2475;;0;0;TxEx1;-0,017627376;0,863931106;0,778156553;97;0,102565956;Axolotl;Ambystoma mexicanum;-0,171372208;1;CSDE1;114737478;0,863931106;hg38
4802;cg19913858;;2327;0;0;EnhA6;0,017610022;0,864063786;0,778156553;97;0,102566018;Axolotl;Ambystoma mexicanum;0,171203461;2;FIGN;163612379;0,864063786;hg38
4803;cg26177197;;2328;0;1;BivProm4;0,017599189;0,864146606;0,778156553;97;0,102566057;Axolotl;Ambystoma mexicanum;0,17109813;1;PBX1;164321022;0,864146606;hg38
4804;cg00823568;2476;;0;0;Acet1;-0,017596579;0,864166563;0,778156553;97;0,102566067;Axolotl;Ambystoma mexicanum;-0,171072749;2;ARHGAP15;143691385;0,864166563;hg38
4805;cg16370362;2477;;0;0;TxEnh1;-0,017491525;0,864969818;0,778520237;97;0,102566445;Axolotl;Ambystoma mexicanum;-0,170051268;9;PBX3;125856526;0,864969818;hg38
4806;cg21904140;;2329;0;0;EnhA17;0,017475959;0,865088851;0,778520237;97;0,102566501;Axolotl;Ambystoma mexicanum;0,169899911;7;GLI3;42153272;0,865088851;hg38
4807;cg26465231;;2330;0;0;Tx6;0,017465976;0,86516519;0,778520237;97;0,102566537;Axolotl;Ambystoma mexicanum;0,169802844;15;NPTN;73561929;0,86516519;hg38
4808;cg25318312;;2331;0;0;TxEnh8;0,017441365;0,865353399;0,778520237;97;0,102566625;Axolotl;Ambystoma mexicanum;0,169563538;6;ARID1B;157150742;0,865353399;hg38
4809;cg22007666;;2332;0;0;BivProm1;0,01742608;0,86547029;0,778520237;97;0,10256668;Axolotl;Ambystoma mexicanum;0,169414919;1;ESRRG;216723510;0,86547029;hg38
4810;cg25047559;;2333;0;0;Tx3;0,017350372;0,866049313;0,778721272;97;0,10256695;Axolotl;Ambystoma mexicanum;0,168678777;2;ZEB2;144465940;0,866049313;hg38
4811;cg03586368;;2334;0;0;Quies2;0,017349784;0,866053808;0,778721272;97;0,102566952;Axolotl;Ambystoma mexicanum;0,168673063;12;MIR3974;17672307;0,866053808;hg38
4812;cg19973689;;2335;0;0;BivProm1;0,017251867;0,866802789;0,779224558;97;0,102567299;Axolotl;Ambystoma mexicanum;0,167720982;7;POU6F2;39085905;0,866802789;hg38
4813;cg27218009;;2336;0;0;EnhWk4;0,017220901;0,867039679;0,779224558;97;0,102567409;Axolotl;Ambystoma mexicanum;0,167419887;23;NLGN3;71148851;0,867039679;hg38
4814;cg18856868;;2337;0;0;Tx2;0,017205966;0,867153931;0,779224558;97;0,102567462;Axolotl;Ambystoma mexicanum;0,167274673;3;FOXP1;71003851;0,867153931;hg38
4815;cg24434315;2478;;0;0;ReprPC4;-0,017102084;0,867948735;0,779532656;97;0,102567827;Axolotl;Ambystoma mexicanum;-0,166264586;1;USH2A;215963874;0,867948735;hg38
4816;cg26069710;2479;;0;0;EnhWk3;-0,017092928;0,868018792;0,779532656;97;0,102567859;Axolotl;Ambystoma mexicanum;-0,166175561;7;AUTS2;70071665;0,868018792;hg38
4817;cg05109207;2480;;0;1;BivProm2;-0,017050816;0,868341031;0,779532656;97;0,102568007;Axolotl;Ambystoma mexicanum;-0,165766093;4;HELT;185018301;0,868341031;hg38
4818;cg15723222;2481;;0;0;EnhA10;-0,017003621;0,868702189;0,779532656;97;0,102568172;Axolotl;Ambystoma mexicanum;-0,165307204;17;BCAS3;61145115;0,868702189;hg38
4819;cg08284222;;2338;0;0;TSS1;0,016990433;0,868803118;0,779532656;97;0,102568218;Axolotl;Ambystoma mexicanum;0,16517897;16;MOSMO;22008313;0,868803118;hg38
4820;cg17425418;2482;;0;0;TxEx2;-0,016913137;0,869394693;0,779532656;97;0,102568487;Axolotl;Ambystoma mexicanum;-0,164427403;10;KAT6B;74975634;0,869394693;hg38
4821;cg14270451;2483;;0;0;PromF5;-0,016885499;0,869606234;0,779532656;97;0,102568583;Axolotl;Ambystoma mexicanum;-0,164158673;18;TCF4;55321670;0,869606234;hg38
4822;cg15582951;;2339;0;0;TxEnh6;0,0168696;0,869727927;0,779532656;97;0,102568638;Axolotl;Ambystoma mexicanum;0,164004086;8;ZBTB10;80499680;0,869727927;hg38
4823;cg22873312;;2340;0;0;Acet3;0,016810089;0,870183473;0,779532656;97;0,102568843;Axolotl;Ambystoma mexicanum;0,163425442;1;USH2A;215718524;0,870183473;hg38
4824;cg26380556;;2341;0;0;TxEx1;0,016793016;0,870314172;0,779532656;97;0,102568902;Axolotl;Ambystoma mexicanum;0,163259435;4;HNRNPDL;82425672;0,870314172;hg38
4825;cg03653554;;2342;0;0;Quies3;0,016785311;0,870373153;0,779532656;97;0,102568929;Axolotl;Ambystoma mexicanum;0,163184521;1;CAMTA1;7140793;0,870373153;hg38
4826;cg21411075;;2343;0;0;PromF4;0,016775496;0,870448294;0,779532656;97;0,102568962;Axolotl;Ambystoma mexicanum;0,163089085;15;GABPB1;50354899;0,870448294;hg38
4827;cg20462091;;2344;0;0;Tx7;0,016744425;0,870686166;0,779532656;97;0,102569069;Axolotl;Ambystoma mexicanum;0,162786972;14;PPP4R3A;91475887;0,870686166;hg38
4828;cg14862397;2484;;0;0;Acet3;-0,016719817;0,870874564;0,779532656;97;0,102569154;Axolotl;Ambystoma mexicanum;-0,162547706;8;ZFPM2;105491500;0,870874564;hg38
4829;cg14044498;;2345;0;0;EnhA11;0,016669165;0,871262377;0,779532656;97;0,102569327;Axolotl;Ambystoma mexicanum;0,16205521;16;MMP2-AS1;55444131;0,871262377;hg38
4830;cg02478218;2485;;0;0;ReprPC3;-0,016668237;0,871269489;0,779532656;97;0,10256933;Axolotl;Ambystoma mexicanum;-0,162046179;3;SHOX2;158058706;0,871269489;hg38
4831;cg05087350;;2346;0;1;ReprPC1;0,016663313;0,871307185;0,779532656;97;0,102569347;Axolotl;Ambystoma mexicanum;0,16199831;4;PHOX2B;41748473;0,871307185;hg38
4832;cg19662683;2486;;0;0;Tx2;-0,016639304;0,871491023;0,779532656;97;0,102569429;Axolotl;Ambystoma mexicanum;-0,161764863;6;DST;56735283;0,871491023;hg38
4833;cg25420088;2487;;0;1;BivProm2;-0,016607436;0,871735051;0,779532656;97;0,102569538;Axolotl;Ambystoma mexicanum;-0,161455;13;SOX1-OT;112105354;0,871735051;hg38
4834;cg00922630;2488;;0;0;ReprPC2;-0,016606395;0,871743024;0,779532656;97;0,102569542;Axolotl;Ambystoma mexicanum;-0,161444877;8;LOC401463;64584639;0,871743024;hg38
